impression_id,clicked,lead,converted,stage
91187,0,0,0,Impression
91188,0,0,0,Impression
91189,0,0,0,Impression
91190,0,0,0,Impression
91191,0,0,0,Impression
91192,0,0,0,Impression
91193,0,0,0,Impression
91194,0,0,0,Impression
91195,0,0,0,Impression
91196,1,0,0,Click
91197,0,0,0,Impression
91198,0,0,0,Impression
91199,0,0,0,Impression
91200,0,0,0,Impression
91201,0,0,0,Impression
91202,0,0,0,Impression
91203,0,0,0,Impression
91204,0,0,0,Impression
91205,0,0,0,Impression
91206,0,0,0,Impression
91207,0,0,0,Impression
91208,0,0,0,Impression
91209,0,0,0,Impression
91210,0,0,0,Impression
91211,0,0,0,Impression
91212,0,0,0,Impression
91213,0,0,0,Impression
91214,0,0,0,Impression
91215,0,0,0,Impression
91216,0,0,0,Impression
91217,0,0,0,Impression
91218,0,0,0,Impression
91219,0,0,0,Impression
91220,0,0,0,Impression
91221,0,0,0,Impression
91222,0,0,0,Impression
91223,0,0,0,Impression
91224,0,0,0,Impression
91225,0,0,0,Impression
91226,0,0,0,Impression
91227,0,0,0,Impression
91228,0,0,0,Impression
91229,0,0,0,Impression
91230,0,0,0,Impression
91231,0,0,0,Impression
91232,0,0,0,Impression
91233,0,0,0,Impression
91234,0,0,0,Impression
91235,0,0,0,Impression
91236,0,0,0,Impression
91237,0,0,0,Impression
91238,0,0,0,Impression
91239,0,0,0,Impression
91240,0,0,0,Impression
91241,0,0,0,Impression
91242,0,0,0,Impression
91243,0,0,0,Impression
91244,0,0,0,Impression
91245,0,0,0,Impression
91246,0,0,0,Impression
91247,0,0,0,Impression
91248,0,0,0,Impression
91249,0,0,0,Impression
91250,0,0,0,Impression
91251,0,0,0,Impression
91252,0,0,0,Impression
91253,0,0,0,Impression
91254,0,0,0,Impression
91255,0,0,0,Impression
91256,0,0,0,Impression
91257,0,0,0,Impression
91258,0,0,0,Impression
91259,0,0,0,Impression
91260,0,0,0,Impression
91261,0,0,0,Impression
91262,0,0,0,Impression
91263,0,0,0,Impression
91264,0,0,0,Impression
91265,0,0,0,Impression
91266,0,0,0,Impression
91267,0,0,0,Impression
91268,0,0,0,Impression
91269,0,0,0,Impression
91270,0,0,0,Impression
91271,0,0,0,Impression
91272,0,0,0,Impression
91273,0,0,0,Impression
91274,0,0,0,Impression
91275,0,0,0,Impression
91276,0,0,0,Impression
91277,0,0,0,Impression
91278,0,0,0,Impression
91279,0,0,0,Impression
91280,0,0,0,Impression
91281,0,0,0,Impression
91282,0,0,0,Impression
91283,0,0,0,Impression
91284,0,0,0,Impression
91285,0,0,0,Impression
91286,0,0,0,Impression
91287,0,0,0,Impression
91288,0,0,0,Impression
91289,0,0,0,Impression
91290,0,0,0,Impression
91291,0,0,0,Impression
91292,0,0,0,Impression
91293,0,0,0,Impression
91294,0,0,0,Impression
91295,0,0,0,Impression
91296,0,0,0,Impression
91297,0,0,0,Impression
91298,0,0,0,Impression
91299,0,0,0,Impression
91300,0,0,0,Impression
91301,0,0,0,Impression
91302,0,0,0,Impression
91303,0,0,0,Impression
91304,0,0,0,Impression
91305,0,0,0,Impression
91306,0,0,0,Impression
91307,0,0,0,Impression
91308,0,0,0,Impression
91309,0,0,0,Impression
91310,0,0,0,Impression
91311,0,0,0,Impression
91312,0,0,0,Impression
91313,0,0,0,Impression
91314,0,0,0,Impression
91315,0,0,0,Impression
91316,0,0,0,Impression
91317,0,0,0,Impression
91318,0,0,0,Impression
91319,0,0,0,Impression
91320,0,0,0,Impression
91321,0,0,0,Impression
91322,0,0,0,Impression
91323,0,0,0,Impression
91324,0,0,0,Impression
91325,0,0,0,Impression
91326,0,0,0,Impression
91327,0,0,0,Impression
91328,0,0,0,Impression
91329,0,0,0,Impression
91330,0,0,0,Impression
91331,1,0,0,Click
91332,0,0,0,Impression
91333,0,0,0,Impression
91334,0,0,0,Impression
91335,0,0,0,Impression
91336,0,0,0,Impression
91337,0,0,0,Impression
91338,0,0,0,Impression
91339,0,0,0,Impression
91340,0,0,0,Impression
91341,0,0,0,Impression
91342,0,0,0,Impression
91343,0,0,0,Impression
91344,0,0,0,Impression
91345,0,0,0,Impression
91346,0,0,0,Impression
91347,0,0,0,Impression
91348,0,0,0,Impression
91349,0,0,0,Impression
91350,0,0,0,Impression
91351,0,0,0,Impression
91352,0,0,0,Impression
91353,0,0,0,Impression
91354,0,0,0,Impression
91355,0,0,0,Impression
91356,0,0,0,Impression
91357,0,0,0,Impression
91358,0,0,0,Impression
91359,0,0,0,Impression
91360,0,0,0,Impression
91361,0,0,0,Impression
91362,0,0,0,Impression
91363,0,0,0,Impression
91364,0,0,0,Impression
91365,0,0,0,Impression
91366,0,0,0,Impression
91367,0,0,0,Impression
91368,0,0,0,Impression
91369,0,0,0,Impression
91370,0,0,0,Impression
91371,0,0,0,Impression
91372,0,0,0,Impression
91373,0,0,0,Impression
91374,0,0,0,Impression
91375,0,0,0,Impression
91376,0,0,0,Impression
91377,0,0,0,Impression
91378,0,0,0,Impression
91379,0,0,0,Impression
91380,0,0,0,Impression
91381,0,0,0,Impression
91382,0,0,0,Impression
91383,0,0,0,Impression
91384,0,0,0,Impression
91385,0,0,0,Impression
91386,0,0,0,Impression
91387,0,0,0,Impression
91388,0,0,0,Impression
91389,0,0,0,Impression
91390,0,0,0,Impression
91391,0,0,0,Impression
91392,0,0,0,Impression
91393,0,0,0,Impression
91394,0,0,0,Impression
91395,0,0,0,Impression
91396,0,0,0,Impression
91397,0,0,0,Impression
91398,0,0,0,Impression
91399,0,0,0,Impression
91400,0,0,0,Impression
91401,0,0,0,Impression
91402,0,0,0,Impression
91403,0,0,0,Impression
91404,0,0,0,Impression
91405,0,0,0,Impression
91406,0,0,0,Impression
91407,0,0,0,Impression
91408,0,0,0,Impression
91409,0,0,0,Impression
91410,0,0,0,Impression
91411,0,0,0,Impression
91412,1,0,0,Click
91413,0,0,0,Impression
91414,0,0,0,Impression
91415,0,0,0,Impression
91416,0,0,0,Impression
91417,0,0,0,Impression
91418,0,0,0,Impression
91419,0,0,0,Impression
91420,0,0,0,Impression
91421,0,0,0,Impression
91422,0,0,0,Impression
91423,0,0,0,Impression
91424,0,0,0,Impression
91425,0,0,0,Impression
91426,0,0,0,Impression
91427,0,0,0,Impression
91428,0,0,0,Impression
91429,0,0,0,Impression
91430,0,0,0,Impression
91431,0,0,0,Impression
91432,0,0,0,Impression
91433,0,0,0,Impression
91434,0,0,0,Impression
91435,0,0,0,Impression
91436,0,0,0,Impression
91437,0,0,0,Impression
91438,0,0,0,Impression
91439,0,0,0,Impression
91440,0,0,0,Impression
91441,0,0,0,Impression
91442,0,0,0,Impression
91443,0,0,0,Impression
91444,1,0,0,Click
91445,0,0,0,Impression
91446,0,0,0,Impression
91447,0,0,0,Impression
91448,0,0,0,Impression
91449,0,0,0,Impression
91450,0,0,0,Impression
91451,0,0,0,Impression
91452,0,0,0,Impression
91453,0,0,0,Impression
91454,0,0,0,Impression
91455,0,0,0,Impression
91456,0,0,0,Impression
91457,0,0,0,Impression
91458,0,0,0,Impression
91459,0,0,0,Impression
91460,0,0,0,Impression
91461,0,0,0,Impression
91462,0,0,0,Impression
91463,0,0,0,Impression
91464,0,0,0,Impression
91465,0,0,0,Impression
91466,0,0,0,Impression
91467,0,0,0,Impression
91468,0,0,0,Impression
91469,0,0,0,Impression
91470,0,0,0,Impression
91471,0,0,0,Impression
91472,0,0,0,Impression
91473,0,0,0,Impression
91474,0,0,0,Impression
91475,0,0,0,Impression
91476,0,0,0,Impression
91477,0,0,0,Impression
91478,0,0,0,Impression
91479,0,0,0,Impression
91480,0,0,0,Impression
91481,0,0,0,Impression
91482,0,0,0,Impression
91483,0,0,0,Impression
91484,0,0,0,Impression
91485,0,0,0,Impression
91486,0,0,0,Impression
91487,0,0,0,Impression
91488,1,0,0,Click
91489,0,0,0,Impression
91490,0,0,0,Impression
91491,0,0,0,Impression
91492,0,0,0,Impression
91493,0,0,0,Impression
91494,0,0,0,Impression
91495,0,0,0,Impression
91496,0,0,0,Impression
91497,0,0,0,Impression
91498,0,0,0,Impression
91499,0,0,0,Impression
91500,0,0,0,Impression
91501,0,0,0,Impression
91502,0,0,0,Impression
91503,0,0,0,Impression
91504,0,0,0,Impression
91505,0,0,0,Impression
91506,0,0,0,Impression
91507,0,0,0,Impression
91508,0,0,0,Impression
91509,0,0,0,Impression
91510,0,0,0,Impression
91511,0,0,0,Impression
91512,0,0,0,Impression
91513,0,0,0,Impression
91514,0,0,0,Impression
91515,0,0,0,Impression
91516,0,0,0,Impression
91517,0,0,0,Impression
91518,0,0,0,Impression
91519,0,0,0,Impression
91520,0,0,0,Impression
91521,0,0,0,Impression
91522,0,0,0,Impression
91523,0,0,0,Impression
91524,0,0,0,Impression
91525,0,0,0,Impression
91526,0,0,0,Impression
91527,0,0,0,Impression
91528,0,0,0,Impression
91529,0,0,0,Impression
91530,0,0,0,Impression
91531,0,0,0,Impression
91532,0,0,0,Impression
91533,0,0,0,Impression
91534,0,0,0,Impression
91535,0,0,0,Impression
91536,0,0,0,Impression
91537,0,0,0,Impression
91538,0,0,0,Impression
91539,0,0,0,Impression
91540,0,0,0,Impression
91541,0,0,0,Impression
91542,0,0,0,Impression
91543,0,0,0,Impression
91544,0,0,0,Impression
91545,0,0,0,Impression
91546,0,0,0,Impression
91547,0,0,0,Impression
91548,0,0,0,Impression
91549,0,0,0,Impression
91550,0,0,0,Impression
91551,0,0,0,Impression
91552,0,0,0,Impression
91553,0,0,0,Impression
91554,0,0,0,Impression
91555,0,0,0,Impression
91556,0,0,0,Impression
91557,0,0,0,Impression
91558,0,0,0,Impression
91559,0,0,0,Impression
91560,0,0,0,Impression
91561,0,0,0,Impression
91562,0,0,0,Impression
91563,0,0,0,Impression
91564,0,0,0,Impression
91565,0,0,0,Impression
91566,0,0,0,Impression
91567,0,0,0,Impression
91568,0,0,0,Impression
91569,0,0,0,Impression
91570,0,0,0,Impression
91571,0,0,0,Impression
91572,0,0,0,Impression
91573,0,0,0,Impression
91574,0,0,0,Impression
91575,0,0,0,Impression
91576,0,0,0,Impression
91577,0,0,0,Impression
91578,0,0,0,Impression
91579,0,0,0,Impression
91580,0,0,0,Impression
91581,0,0,0,Impression
91582,0,0,0,Impression
91583,0,0,0,Impression
91584,0,0,0,Impression
91585,0,0,0,Impression
91586,0,0,0,Impression
91587,0,0,0,Impression
91588,0,0,0,Impression
91589,0,0,0,Impression
91590,0,0,0,Impression
91591,0,0,0,Impression
91592,0,0,0,Impression
91593,0,0,0,Impression
91594,0,0,0,Impression
91595,0,0,0,Impression
91596,0,0,0,Impression
91597,0,0,0,Impression
91598,1,0,0,Click
91599,0,0,0,Impression
91600,0,0,0,Impression
91601,0,0,0,Impression
91602,0,0,0,Impression
91603,0,0,0,Impression
91604,0,0,0,Impression
91605,0,0,0,Impression
91606,0,0,0,Impression
91607,0,0,0,Impression
91608,0,0,0,Impression
91609,0,0,0,Impression
91610,0,0,0,Impression
91611,0,0,0,Impression
91612,0,0,0,Impression
91613,0,0,0,Impression
91614,0,0,0,Impression
91615,0,0,0,Impression
91616,0,0,0,Impression
91617,0,0,0,Impression
91618,0,0,0,Impression
91619,0,0,0,Impression
91620,0,0,0,Impression
91621,0,0,0,Impression
91622,0,0,0,Impression
91623,0,0,0,Impression
91624,0,0,0,Impression
91625,0,0,0,Impression
91626,0,0,0,Impression
91627,0,0,0,Impression
91628,0,0,0,Impression
91629,0,0,0,Impression
91630,0,0,0,Impression
91631,0,0,0,Impression
91632,0,0,0,Impression
91633,0,0,0,Impression
91634,0,0,0,Impression
91635,0,0,0,Impression
91636,0,0,0,Impression
91637,0,0,0,Impression
91638,0,0,0,Impression
91639,0,0,0,Impression
91640,0,0,0,Impression
91641,0,0,0,Impression
91642,0,0,0,Impression
91643,0,0,0,Impression
91644,0,0,0,Impression
91645,0,0,0,Impression
91646,0,0,0,Impression
91647,0,0,0,Impression
91648,0,0,0,Impression
91649,0,0,0,Impression
91650,0,0,0,Impression
91651,0,0,0,Impression
91652,0,0,0,Impression
91653,0,0,0,Impression
91654,0,0,0,Impression
91655,0,0,0,Impression
91656,0,0,0,Impression
91657,0,0,0,Impression
91658,1,0,0,Click
91659,0,0,0,Impression
91660,0,0,0,Impression
91661,0,0,0,Impression
91662,0,0,0,Impression
91663,0,0,0,Impression
91664,0,0,0,Impression
91665,0,0,0,Impression
91666,0,0,0,Impression
91667,0,0,0,Impression
91668,0,0,0,Impression
91669,0,0,0,Impression
91670,0,0,0,Impression
91671,0,0,0,Impression
91672,0,0,0,Impression
91673,0,0,0,Impression
91674,0,0,0,Impression
91675,0,0,0,Impression
91676,0,0,0,Impression
91677,0,0,0,Impression
91678,0,0,0,Impression
91679,0,0,0,Impression
91680,0,0,0,Impression
91681,0,0,0,Impression
91682,0,0,0,Impression
91683,0,0,0,Impression
91684,0,0,0,Impression
91685,0,0,0,Impression
91686,0,0,0,Impression
91687,0,0,0,Impression
91688,0,0,0,Impression
91689,0,0,0,Impression
91690,0,0,0,Impression
91691,1,0,0,Click
91692,0,0,0,Impression
91693,0,0,0,Impression
91694,0,0,0,Impression
91695,0,0,0,Impression
91696,0,0,0,Impression
91697,0,0,0,Impression
91698,0,0,0,Impression
91699,0,0,0,Impression
91700,0,0,0,Impression
91701,0,0,0,Impression
91702,0,0,0,Impression
91703,0,0,0,Impression
91704,0,0,0,Impression
91705,0,0,0,Impression
91706,0,0,0,Impression
91707,0,0,0,Impression
91708,0,0,0,Impression
91709,0,0,0,Impression
91710,0,0,0,Impression
91711,0,0,0,Impression
91712,0,0,0,Impression
91713,0,0,0,Impression
91714,0,0,0,Impression
91715,0,0,0,Impression
91716,0,0,0,Impression
91717,0,0,0,Impression
91718,0,0,0,Impression
91719,0,0,0,Impression
91720,0,0,0,Impression
91721,0,0,0,Impression
91722,0,0,0,Impression
91723,0,0,0,Impression
91724,0,0,0,Impression
91725,0,0,0,Impression
91726,0,0,0,Impression
91727,0,0,0,Impression
91728,0,0,0,Impression
91729,0,0,0,Impression
91730,0,0,0,Impression
91731,0,0,0,Impression
91732,0,0,0,Impression
91733,0,0,0,Impression
91734,0,0,0,Impression
91735,0,0,0,Impression
91736,0,0,0,Impression
91737,0,0,0,Impression
91738,0,0,0,Impression
91739,0,0,0,Impression
91740,0,0,0,Impression
91741,0,0,0,Impression
91742,0,0,0,Impression
91743,0,0,0,Impression
91744,0,0,0,Impression
91745,0,0,0,Impression
91746,0,0,0,Impression
91747,0,0,0,Impression
91748,0,0,0,Impression
91749,0,0,0,Impression
91750,0,0,0,Impression
91751,0,0,0,Impression
91752,0,0,0,Impression
91753,0,0,0,Impression
91754,0,0,0,Impression
91755,0,0,0,Impression
91756,0,0,0,Impression
91757,0,0,0,Impression
91758,0,0,0,Impression
91759,0,0,0,Impression
91760,0,0,0,Impression
91761,0,0,0,Impression
91762,0,0,0,Impression
91763,0,0,0,Impression
91764,0,0,0,Impression
91765,1,0,0,Click
91766,0,0,0,Impression
91767,0,0,0,Impression
91768,0,0,0,Impression
91769,0,0,0,Impression
91770,0,0,0,Impression
91771,0,0,0,Impression
91772,0,0,0,Impression
91773,0,0,0,Impression
91774,0,0,0,Impression
91775,0,0,0,Impression
91776,0,0,0,Impression
91777,0,0,0,Impression
91778,0,0,0,Impression
91779,0,0,0,Impression
91780,0,0,0,Impression
91781,0,0,0,Impression
91782,0,0,0,Impression
91783,0,0,0,Impression
91784,0,0,0,Impression
91785,0,0,0,Impression
91786,0,0,0,Impression
91787,0,0,0,Impression
91788,0,0,0,Impression
91789,0,0,0,Impression
91790,1,0,0,Click
91791,0,0,0,Impression
91792,0,0,0,Impression
91793,0,0,0,Impression
91794,0,0,0,Impression
91795,0,0,0,Impression
91796,0,0,0,Impression
91797,0,0,0,Impression
91798,0,0,0,Impression
91799,0,0,0,Impression
91800,0,0,0,Impression
91801,0,0,0,Impression
91802,0,0,0,Impression
91803,0,0,0,Impression
91804,0,0,0,Impression
91805,0,0,0,Impression
91806,0,0,0,Impression
91807,0,0,0,Impression
91808,0,0,0,Impression
91809,0,0,0,Impression
91810,0,0,0,Impression
91811,0,0,0,Impression
91812,0,0,0,Impression
91813,0,0,0,Impression
91814,0,0,0,Impression
91815,0,0,0,Impression
91816,0,0,0,Impression
91817,0,0,0,Impression
91818,0,0,0,Impression
91819,0,0,0,Impression
91820,0,0,0,Impression
91821,0,0,0,Impression
91822,0,0,0,Impression
91823,0,0,0,Impression
91824,0,0,0,Impression
91825,0,0,0,Impression
91826,0,0,0,Impression
91827,0,0,0,Impression
91828,0,0,0,Impression
91829,0,0,0,Impression
91830,0,0,0,Impression
91831,0,0,0,Impression
91832,0,0,0,Impression
91833,0,0,0,Impression
91834,0,0,0,Impression
91835,0,0,0,Impression
91836,0,0,0,Impression
91837,0,0,0,Impression
91838,0,0,0,Impression
91839,1,0,0,Click
91840,1,0,0,Click
91841,0,0,0,Impression
91842,0,0,0,Impression
91843,0,0,0,Impression
91844,0,0,0,Impression
91845,0,0,0,Impression
91846,0,0,0,Impression
91847,0,0,0,Impression
91848,0,0,0,Impression
91849,0,0,0,Impression
91850,0,0,0,Impression
91851,0,0,0,Impression
91852,0,0,0,Impression
91853,0,0,0,Impression
91854,0,0,0,Impression
91855,1,0,0,Click
91856,0,0,0,Impression
91857,0,0,0,Impression
91858,0,0,0,Impression
91859,0,0,0,Impression
91860,0,0,0,Impression
91861,0,0,0,Impression
91862,0,0,0,Impression
91863,0,0,0,Impression
91864,0,0,0,Impression
91865,0,0,0,Impression
91866,0,0,0,Impression
91867,0,0,0,Impression
91868,0,0,0,Impression
91869,0,0,0,Impression
91870,0,0,0,Impression
91871,0,0,0,Impression
91872,0,0,0,Impression
91873,0,0,0,Impression
91874,0,0,0,Impression
91875,0,0,0,Impression
91876,0,0,0,Impression
91877,0,0,0,Impression
91878,0,0,0,Impression
91879,0,0,0,Impression
91880,0,0,0,Impression
91881,0,0,0,Impression
91882,0,0,0,Impression
91883,0,0,0,Impression
91884,0,0,0,Impression
91885,0,0,0,Impression
91886,0,0,0,Impression
91887,0,0,0,Impression
91888,0,0,0,Impression
91889,0,0,0,Impression
91890,0,0,0,Impression
91891,0,0,0,Impression
91892,0,0,0,Impression
91893,0,0,0,Impression
91894,0,0,0,Impression
91895,0,0,0,Impression
91896,0,0,0,Impression
91897,0,0,0,Impression
91898,0,0,0,Impression
91899,0,0,0,Impression
91900,0,0,0,Impression
91901,0,0,0,Impression
91902,0,0,0,Impression
91903,0,0,0,Impression
91904,0,0,0,Impression
91905,0,0,0,Impression
91906,0,0,0,Impression
91907,0,0,0,Impression
91908,0,0,0,Impression
91909,0,0,0,Impression
91910,0,0,0,Impression
91911,0,0,0,Impression
91912,0,0,0,Impression
91913,1,0,0,Click
91914,0,0,0,Impression
91915,0,0,0,Impression
91916,0,0,0,Impression
91917,0,0,0,Impression
91918,0,0,0,Impression
91919,0,0,0,Impression
91920,0,0,0,Impression
91921,0,0,0,Impression
91922,0,0,0,Impression
91923,0,0,0,Impression
91924,0,0,0,Impression
91925,0,0,0,Impression
91926,0,0,0,Impression
91927,0,0,0,Impression
91928,0,0,0,Impression
91929,0,0,0,Impression
91930,0,0,0,Impression
91931,0,0,0,Impression
91932,0,0,0,Impression
91933,0,0,0,Impression
91934,0,0,0,Impression
91935,0,0,0,Impression
91936,0,0,0,Impression
91937,0,0,0,Impression
91938,0,0,0,Impression
91939,0,0,0,Impression
91940,0,0,0,Impression
91941,0,0,0,Impression
91942,0,0,0,Impression
91943,0,0,0,Impression
91944,0,0,0,Impression
91945,0,0,0,Impression
91946,0,0,0,Impression
91947,0,0,0,Impression
91948,0,0,0,Impression
91949,0,0,0,Impression
91950,0,0,0,Impression
91951,0,0,0,Impression
91952,0,0,0,Impression
91953,0,0,0,Impression
91954,0,0,0,Impression
91955,0,0,0,Impression
91956,0,0,0,Impression
91957,0,0,0,Impression
91958,1,0,0,Click
91959,0,0,0,Impression
91960,0,0,0,Impression
91961,0,0,0,Impression
91962,0,0,0,Impression
91963,0,0,0,Impression
91964,0,0,0,Impression
91965,0,0,0,Impression
91966,0,0,0,Impression
91967,0,0,0,Impression
91968,0,0,0,Impression
91969,0,0,0,Impression
91970,0,0,0,Impression
91971,0,0,0,Impression
91972,0,0,0,Impression
91973,0,0,0,Impression
91974,0,0,0,Impression
91975,0,0,0,Impression
91976,0,0,0,Impression
91977,0,0,0,Impression
91978,0,0,0,Impression
91979,0,0,0,Impression
91980,0,0,0,Impression
91981,0,0,0,Impression
91982,0,0,0,Impression
91983,0,0,0,Impression
91984,0,0,0,Impression
91985,0,0,0,Impression
91986,0,0,0,Impression
91987,0,0,0,Impression
91988,0,0,0,Impression
91989,0,0,0,Impression
91990,0,0,0,Impression
91991,0,0,0,Impression
91992,0,0,0,Impression
91993,0,0,0,Impression
91994,0,0,0,Impression
91995,0,0,0,Impression
91996,0,0,0,Impression
91997,0,0,0,Impression
91998,0,0,0,Impression
91999,0,0,0,Impression
92000,0,0,0,Impression
92001,0,0,0,Impression
92002,0,0,0,Impression
92003,0,0,0,Impression
92004,0,0,0,Impression
92005,0,0,0,Impression
92006,0,0,0,Impression
92007,0,0,0,Impression
92008,0,0,0,Impression
92009,0,0,0,Impression
92010,0,0,0,Impression
92011,0,0,0,Impression
92012,0,0,0,Impression
92013,0,0,0,Impression
92014,0,0,0,Impression
92015,0,0,0,Impression
92016,0,0,0,Impression
92017,0,0,0,Impression
92018,0,0,0,Impression
92019,0,0,0,Impression
92020,0,0,0,Impression
92021,0,0,0,Impression
92022,0,0,0,Impression
92023,0,0,0,Impression
92024,0,0,0,Impression
92025,0,0,0,Impression
92026,0,0,0,Impression
92027,0,0,0,Impression
92028,0,0,0,Impression
92029,0,0,0,Impression
92030,0,0,0,Impression
92031,0,0,0,Impression
92032,0,0,0,Impression
92033,0,0,0,Impression
92034,0,0,0,Impression
92035,0,0,0,Impression
92036,1,0,0,Click
92037,0,0,0,Impression
92038,0,0,0,Impression
92039,0,0,0,Impression
92040,0,0,0,Impression
92041,0,0,0,Impression
92042,0,0,0,Impression
92043,0,0,0,Impression
92044,0,0,0,Impression
92045,0,0,0,Impression
92046,0,0,0,Impression
92047,0,0,0,Impression
92048,0,0,0,Impression
92049,0,0,0,Impression
92050,0,0,0,Impression
92051,0,0,0,Impression
92052,0,0,0,Impression
92053,0,0,0,Impression
92054,0,0,0,Impression
92055,0,0,0,Impression
92056,0,0,0,Impression
92057,0,0,0,Impression
92058,0,0,0,Impression
92059,0,0,0,Impression
92060,0,0,0,Impression
92061,0,0,0,Impression
92062,0,0,0,Impression
92063,0,0,0,Impression
92064,0,0,0,Impression
92065,0,0,0,Impression
92066,0,0,0,Impression
92067,0,0,0,Impression
92068,0,0,0,Impression
92069,0,0,0,Impression
92070,0,0,0,Impression
92071,0,0,0,Impression
92072,0,0,0,Impression
92073,0,0,0,Impression
92074,0,0,0,Impression
92075,0,0,0,Impression
92076,0,0,0,Impression
92077,0,0,0,Impression
92078,0,0,0,Impression
92079,0,0,0,Impression
92080,0,0,0,Impression
92081,0,0,0,Impression
92082,0,0,0,Impression
92083,0,0,0,Impression
92084,0,0,0,Impression
92085,0,0,0,Impression
92086,0,0,0,Impression
92087,0,0,0,Impression
92088,0,0,0,Impression
92089,0,0,0,Impression
92090,0,0,0,Impression
92091,0,0,0,Impression
92092,0,0,0,Impression
92093,0,0,0,Impression
92094,0,0,0,Impression
92095,0,0,0,Impression
92096,0,0,0,Impression
92097,0,0,0,Impression
92098,0,0,0,Impression
92099,0,0,0,Impression
92100,0,0,0,Impression
92101,0,0,0,Impression
92102,0,0,0,Impression
92103,0,0,0,Impression
92104,0,0,0,Impression
92105,0,0,0,Impression
92106,0,0,0,Impression
92107,0,0,0,Impression
92108,0,0,0,Impression
92109,0,0,0,Impression
92110,0,0,0,Impression
92111,0,0,0,Impression
92112,0,0,0,Impression
92113,0,0,0,Impression
92114,0,0,0,Impression
92115,0,0,0,Impression
92116,0,0,0,Impression
92117,0,0,0,Impression
92118,0,0,0,Impression
92119,0,0,0,Impression
92120,0,0,0,Impression
92121,0,0,0,Impression
92122,0,0,0,Impression
92123,0,0,0,Impression
92124,0,0,0,Impression
92125,0,0,0,Impression
92126,0,0,0,Impression
92127,0,0,0,Impression
92128,0,0,0,Impression
92129,0,0,0,Impression
92130,0,0,0,Impression
92131,1,0,0,Click
92132,0,0,0,Impression
92133,0,0,0,Impression
92134,0,0,0,Impression
92135,0,0,0,Impression
92136,0,0,0,Impression
92137,0,0,0,Impression
92138,0,0,0,Impression
92139,0,0,0,Impression
92140,0,0,0,Impression
92141,0,0,0,Impression
92142,0,0,0,Impression
92143,0,0,0,Impression
92144,0,0,0,Impression
92145,0,0,0,Impression
92146,0,0,0,Impression
92147,0,0,0,Impression
92148,0,0,0,Impression
92149,0,0,0,Impression
92150,0,0,0,Impression
92151,0,0,0,Impression
92152,0,0,0,Impression
92153,0,0,0,Impression
92154,0,0,0,Impression
92155,0,0,0,Impression
92156,0,0,0,Impression
92157,0,0,0,Impression
92158,0,0,0,Impression
92159,0,0,0,Impression
92160,0,0,0,Impression
92161,0,0,0,Impression
92162,0,0,0,Impression
92163,0,0,0,Impression
92164,0,0,0,Impression
92165,0,0,0,Impression
92166,0,0,0,Impression
92167,0,0,0,Impression
92168,0,0,0,Impression
92169,1,0,0,Click
92170,0,0,0,Impression
92171,0,0,0,Impression
92172,0,0,0,Impression
92173,0,0,0,Impression
92174,0,0,0,Impression
92175,0,0,0,Impression
92176,0,0,0,Impression
92177,0,0,0,Impression
92178,0,0,0,Impression
92179,0,0,0,Impression
92180,0,0,0,Impression
92181,0,0,0,Impression
92182,0,0,0,Impression
92183,0,0,0,Impression
92184,0,0,0,Impression
92185,0,0,0,Impression
92186,0,0,0,Impression
92187,0,0,0,Impression
92188,0,0,0,Impression
92189,0,0,0,Impression
92190,0,0,0,Impression
92191,0,0,0,Impression
92192,0,0,0,Impression
92193,0,0,0,Impression
92194,0,0,0,Impression
92195,0,0,0,Impression
92196,0,0,0,Impression
92197,0,0,0,Impression
92198,0,0,0,Impression
92199,0,0,0,Impression
92200,0,0,0,Impression
92201,0,0,0,Impression
92202,0,0,0,Impression
92203,0,0,0,Impression
92204,0,0,0,Impression
92205,0,0,0,Impression
92206,0,0,0,Impression
92207,0,0,0,Impression
92208,0,0,0,Impression
92209,0,0,0,Impression
92210,0,0,0,Impression
92211,0,0,0,Impression
92212,0,0,0,Impression
92213,0,0,0,Impression
92214,0,0,0,Impression
92215,0,0,0,Impression
92216,0,0,0,Impression
92217,0,0,0,Impression
92218,0,0,0,Impression
92219,0,0,0,Impression
92220,0,0,0,Impression
92221,1,0,0,Click
92222,0,0,0,Impression
92223,0,0,0,Impression
92224,0,0,0,Impression
92225,0,0,0,Impression
92226,0,0,0,Impression
92227,0,0,0,Impression
92228,0,0,0,Impression
92229,0,0,0,Impression
92230,0,0,0,Impression
92231,0,0,0,Impression
92232,0,0,0,Impression
92233,0,0,0,Impression
92234,0,0,0,Impression
92235,0,0,0,Impression
92236,0,0,0,Impression
92237,0,0,0,Impression
92238,0,0,0,Impression
92239,0,0,0,Impression
92240,0,0,0,Impression
92241,0,0,0,Impression
92242,0,0,0,Impression
92243,0,0,0,Impression
92244,0,0,0,Impression
92245,0,0,0,Impression
92246,0,0,0,Impression
92247,0,0,0,Impression
92248,0,0,0,Impression
92249,0,0,0,Impression
92250,0,0,0,Impression
92251,0,0,0,Impression
92252,0,0,0,Impression
92253,0,0,0,Impression
92254,0,0,0,Impression
92255,0,0,0,Impression
92256,0,0,0,Impression
92257,0,0,0,Impression
92258,0,0,0,Impression
92259,0,0,0,Impression
92260,0,0,0,Impression
92261,0,0,0,Impression
92262,0,0,0,Impression
92263,0,0,0,Impression
